loan_ID,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
23525,30,94104,15,14400,14.27,0,0.15,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23526,35,94500,0,12000,6.62,0,0.13,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23527,30,70125,2,25000,15.33,1,0.3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23528,27,94500,2,10000,14.26,0,0.11,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23529,27,94700,8,8000,7.49,0,0.08,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23530,31,62000,2,12800,9.62,0,0.21,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23531,28,62000,2,12800,13.16,0,0.21,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23532,33,94896,2,3500,11.89,0,0.04,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23533,30,65000,11,12800,15.2,0,0.2,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23534,29,65000,1,12800,9.45,0,0.2,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23535,28,70000,0,12800,13.57,0,0.18,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23536,34,69000,0,12800,15.7,1,0.19,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23537,32,75000,3,12800,14.74,0,0.17,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23538,27,80000,8,12800,18.67,0,0.16,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23539,32,85000,5,12800,10.75,0,0.15,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23540,27,104000,8,12800,7.29,0,0.12,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23541,28,95000,13,15000,9.91,0,0.16,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23542,28,95000,12,3500,6.03,0,0.04,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23543,29,95000,6,35000,7.9,0,0.37,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23544,31,95000,4,5000,6.03,0,0.05,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23545,28,95000,3,4800,11.71,0,0.05,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23546,32,95000,16,20000,10.65,0,0.21,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23547,28,95000,5,23450,7.9,0,0.25,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23548,31,95000,5,18000,11.71,0,0.19,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23549,32,95000,5,4800,10.99,0,0.05,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23550,31,95000,1,13200,12.99,0,0.14,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23551,30,96000,4,12900,14.79,0,0.13,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23552,30,95000,6,21000,11.99,0,0.22,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23553,35,50000,16,13000,10.25,0,0.26,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23554,30,95000,0,6000,15.99,0,0.06,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23555,27,95000,9,25000,10.99,0,0.26,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23556,30,44500,2,13000,16.32,1,0.29,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23557,31,46000,1,13000,14.59,1,0.28,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23558,30,95000,6,4000,5.99,0,0.04,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23559,30,95000,4,5600,11.63,0,0.06,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23560,34,52809,18,13000,10.62,0,0.25,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23561,30,95000,14,5000,6.99,0,0.05,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23562,28,55000,10,13000,10.99,0,0.24,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23563,27,55000,11,13000,8.88,0,0.24,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23564,33,95000,17,3600,8.49,0,0.04,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23565,27,95000,6,15000,12.68,0,0.16,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23566,32,33600,0,8000,16.02,0,0.24,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23567,28,95000,0,11000,13.06,0,0.12,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23568,28,95000,12,35000,9.63,0,0.37,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23569,32,95000,9,8500,5.79,0,0.09,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23570,33,95000,4,11200,7.29,0,0.12,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23571,27,57996,8,13000,13.92,0,0.22,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23572,27,58000,3,13000,11.58,0,0.22,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23573,31,70550,9,18000,19.74,1,0.22,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23574,27,33600,1,21250,8.88,0,0.63,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23575,33,95000,17,12000,7.29,0,0.13,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23576,29,59000,6,13000,11.49,0,0.22,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23577,28,54000,2,13000,15.23,1,0.24,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23578,32,95000,3,18000,11.11,0,0.19,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23579,33,95000,4,8000,5.79,0,0.08,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23580,35,61211,13,13000,6.54,0,0.21,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23581,29,95000,4,2400,13.72,0,0.03,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23582,32,95000,12,9000,5.42,0,0.09,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23583,28,62496,1,13000,10.37,0,0.21,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23584,32,64000,1,13000,10.99,0,0.2,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23585,27,64000,2,13000,13.11,0,0.2,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23586,28,95000,4,25000,9.62,0,0.26,8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23587,29,95000,4,20000,6.54,0,0.21,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23588,30,95000,14,25000,11.12,0,0.26,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23589,35,95000,17,15000,11.49,0,0.16,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23590,28,95000,0,5000,7.51,0,0.05,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23591,30,95000,0,4000,7.14,0,0.04,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23592,28,95000,5,5000,7.88,0,0.05,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23593,32,95000,13,8000,14.84,0,0.08,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23594,32,95000,2,5000,7.51,0,0.05,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23595,28,95000,5,12000,13.11,0,0.13,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23596,28,95000,0,18000,7.88,0,0.19,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23597,28,95000,0,4500,10.99,0,0.05,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23598,32,65004,0,13000,12.53,0,0.2,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23599,32,95000,16,9000,7.88,0,0.09,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23600,27,61000,7,13000,10.59,1,0.21,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23601,27,95000,11,18000,13.48,0,0.19,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23602,31,67000,0,13000,13.06,0,0.19,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23603,30,95000,0,10000,7.51,0,0.11,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23604,31,95000,5,15000,11.14,0,0.16,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23605,28,70000,0,13000,12.18,0,0.19,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23606,30,95000,6,12000,8.94,0,0.13,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23607,34,66996,4,13000,15.2,1,0.19,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23608,29,76000,2,13000,10.25,0,0.17,8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23609,32,78000,0,13000,12.87,0,0.17,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23610,31,95000,1,25000,10.08,0,0.26,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23611,33,95000,1,24000,12.92,0,0.25,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23612,29,84000,9,13000,12.53,0,0.15,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23613,27,95004,1,15000,7.51,0,0.16,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23614,31,95004,3,25000,16.07,0,0.26,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23615,35,90000,4,13000,9.32,0,0.14,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23616,35,95142,18,12000,14.84,0,0.13,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23617,32,95200,15,15000,5.99,0,0.16,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23618,35,83234,19,10000,18.25,1,0.12,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23619,29,92250,2,13000,10.99,0,0.14,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23620,27,95500,3,20000,15.95,0,0.21,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23621,28,95680,12,17000,7.88,0,0.18,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23622,28,95827,11,16000,14.5,0,0.17,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23623,30,96000,8,18000,13.49,0,0.19,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23624,32,96000,9,7000,6.62,0,0.07,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23625,35,84000,5,15200,15.27,1,0.18,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23626,28,96000,5,11250,17.58,0,0.12,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23627,27,96000,12,12500,19.03,0,0.13,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23628,31,144000,0,13000,21.21,1,0.09,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
23629,30,33736,5,13600,13.57,1,0.4,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23630,30,96000,11,7000,6.03,0,0.07,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23631,28,96000,12,6000,12.69,0,0.06,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23632,28,84000,1,3000,15.99,1,0.04,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23633,31,96000,4,9600,5.99,0,0.1,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23634,27,96000,4,2500,12.99,0,0.03,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23635,30,96000,14,6000,5.42,0,0.06,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23636,30,80000,5,13600,12.42,0,0.17,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23637,34,96000,2,12000,11.99,0,0.13,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23638,35,33000,0,2000,13.98,0,0.06,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23639,35,96000,5,14000,7.49,0,0.15,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23640,33,96000,5,9000,7.49,0,0.09,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23641,31,33000,6,5000,14.96,0,0.15,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23642,31,96000,3,10000,9.99,0,0.1,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23643,30,96000,7,8000,6.99,0,0.08,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23644,35,88000,2,13600,7.9,0,0.15,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23645,29,71400,1,8000,8.49,1,0.1,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23646,31,96000,15,4000,10.99,0,0.04,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23647,27,44000,5,13650,10.65,1,0.31,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23648,29,96000,1,11200,5.42,0,0.12,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23649,28,96000,12,3000,9.63,0,0.03,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23650,28,33000,1,7500,15.31,0,0.23,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23651,28,96000,8,10000,7.66,0,0.1,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23652,33,96000,0,8000,13.72,0,0.08,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23653,28,57936,2,13650,14.42,1,0.24,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23654,31,96000,15,8000,14.09,0,0.08,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23655,30,96000,11,12000,9.99,0,0.13,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23656,33,96000,4,3000,11.49,0,0.03,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23657,32,30000,1,13750,12.73,1,0.46,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23658,29,42000,0,13750,11.36,1,0.33,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23659,27,96000,9,5600,15.21,0,0.06,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23660,31,80000,5,13750,16.7,0,0.17,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23661,33,33036,4,13800,13.47,1,0.42,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23662,28,55000,2,13800,11.83,0,0.25,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23663,29,96000,4,4500,6.76,0,0.05,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23664,27,51600,2,13800,13.57,1,0.27,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23665,30,96000,7,6000,11.49,0,0.06,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23666,31,96000,1,22500,11.36,0,0.23,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23667,27,32500,3,5000,6.62,0,0.15,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23668,30,96000,8,17000,10.62,0,0.18,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23669,31,96000,4,12000,12.73,0,0.13,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23670,29,96000,5,12000,9.88,0,0.13,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23671,29,84000,6,8000,14.96,1,0.1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23672,27,32496,4,9200,11.86,0,0.28,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23673,30,23000,5,14000,7.88,1,0.61,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23674,28,41400,2,14000,13.48,1,0.34,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23675,28,96000,13,15000,13.47,0,0.16,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23676,27,42000,0,14000,9.88,1,0.33,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23677,33,42000,12,14000,15.7,1,0.33,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23678,27,84000,5,20000,12.29,1,0.24,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23679,31,84000,3,25000,17.34,1,0.3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
23680,28,42900,3,14000,11.14,1,0.33,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23681,35,84000,0,20000,11.54,1,0.24,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23682,28,96120,4,15000,10,0,0.16,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23683,30,96300,1,18000,13.98,0,0.19,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23684,29,96339,7,15000,11.36,0,0.16,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23685,28,37000,0,14000,14.42,1,0.38,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23686,29,43738,1,14000,7.88,1,0.32,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23687,29,45000,9,14000,12.69,1,0.31,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23688,28,39000,6,14000,7.9,1,0.36,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23689,31,45000,5,14000,7.91,1,0.31,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23690,28,96636,10,30000,8.49,0,0.31,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23691,31,96713,3,7000,8,0,0.07,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23692,27,96996,11,1500,10.95,0,0.02,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23693,31,45000,1,14000,13.06,1,0.31,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23694,30,97000,9,5000,13.49,0,0.05,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23695,27,45000,1,14000,9.76,1,0.31,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23696,29,97000,13,10000,14.65,0,0.1,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23697,28,97000,6,6000,7.49,0,0.06,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23698,28,97000,9,12000,8.49,0,0.12,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23699,31,97000,6,12000,7.66,0,0.12,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23700,27,97000,0,12000,6.91,0,0.12,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23701,27,97000,11,3600,9.25,0,0.04,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23702,33,97000,15,20000,6.17,0,0.21,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23703,27,72250,11,10000,14.83,1,0.12,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23704,35,46900,14,14000,14.27,0,0.3,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23705,29,97000,2,10000,12.23,0,0.1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23706,35,97000,5,16000,8.88,0,0.16,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23707,29,48880,3,14000,10.65,0,0.29,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23708,30,97000,5,25000,16.32,0,0.26,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23709,31,48996,9,14000,13.23,0,0.29,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23710,29,97000,3,12000,11.83,0,0.12,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23711,29,97000,3,14600,15.65,0,0.15,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23712,33,97000,0,25000,16,0,0.26,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23713,32,97000,6,5500,12.18,0,0.06,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23714,31,72250,6,25000,17.03,1,0.29,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23715,28,50000,2,14000,6.54,0,0.28,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23716,30,97192,3,6500,7.29,0,0.07,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23717,31,32000,10,12375,9.91,0,0.39,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23718,27,50000,0,14000,6.54,0,0.28,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23719,33,97200,4,20000,12.29,0,0.21,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23720,28,97296,12,6500,12.42,0,0.07,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23721,28,44000,7,14000,19.04,1,0.32,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23722,33,50000,2,14000,10.62,0,0.28,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23723,34,44000,3,14000,15.65,1,0.32,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23724,28,50000,7,14000,13.79,0,0.28,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23725,35,97500,19,8000,5.42,0,0.08,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23726,31,97500,3,6000,7.51,0,0.06,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23727,31,98000,7,5000,15.96,0,0.05,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23728,34,98000,10,16000,6.03,0,0.16,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23729,27,98000,4,10000,12.69,0,0.1,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23730,29,98000,11,1825,14.27,0,0.02,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23731,31,98000,10,5100,6.03,0,0.05,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23732,34,98000,19,16000,10.99,0,0.16,5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23733,35,47400,2,14000,14.42,1,0.3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
23734,32,86000,6,15000,16.4,1,0.17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23735,27,86000,4,20000,13.43,1,0.23,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23736,27,86000,12,23000,6.17,1,0.27,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23737,30,98000,12,12000,8.88,0,0.12,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23738,27,98000,11,17000,8.88,0,0.17,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23739,33,86000,6,3600,13.98,1,0.04,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23740,27,98000,5,15000,11.36,0,0.15,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23741,29,98000,13,14000,10.25,0,0.14,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
